指标名称,中债-中国绿色债券指数,期货结算价(连续):INE原油,中国:碳市场碳排放配额(CEA):最新价,中国:碳市场碳排放配额(CEA):成交量,中国液化天然气出厂价格指数,期货结算价(连续):焦炭,期货结算价(连续):焦煤
2023/7/10,193.7955,563.5,59,151000,4264,2205.5,1617
2023/7/11,193.854,568.9,60,1020,4233,2205.5,1617
2023/7/12,193.9278,573.3,59.75,111923,4132,2205.5,1617
2023/7/13,193.9766,578.3,60,60000,4094,2205.5,1617
2023/7/14,193.983,583.4,60,370078,4092,2205.5,1617
2023/7/17,194.0514,581.3,60,111000,4099,2240,1505.5
2023/7/18,194.106,577.7,61.02,503,4114,2365,1523.5
2023/7/19,194.1812,582.4,61,500,4123,2409.5,1562
2023/7/20,194.2103,590.9,61,500,4072,2433.5,1606.5
2023/7/21,194.2773,585,63.43,321216,4056,2433.5,1504.5
2023/7/24,194.4024,586.9,64,100500,4014,2433.5,1455.5
2023/7/25,194.2402,598.7,64,500,3985,2433.5,1446
2023/7/26,194.1845,603,61.12,202000,3991,2573,1491
2023/7/27,194.2793,605.5,64,5000,3976,2570,1474
2023/7/28,194.3401,597.1,61.05,3800,3995,2364.5,1459
2023/7/31,194.3279,597.1,64.74,41000,3930,2364.5,1373
2023/8/1,194.3649,617.4,64.99,144560,3917,2364.5,1282
2023/8/2,194.446,620.3,64.97,32380,3877,2364.5,1343.5
2023/8/3,194.5432,612.6,64.27,326539,3835,2364.5,1399
2023/8/4,194.5813,616.9,66,10000,3812,2364.5,1399
2023/8/7,194.6776,626.2,66,220140,3788,2364.5,1450
2023/8/8,194.7435,625.1,67,17000,3789,2364.5,1450
2023/8/9,194.7753,624.2,67.93,308160,3785,2364.5,1450
2023/8/10,194.8119,637.7,69.52,172200,3783,2364.5,1499
2023/8/11,194.8672,639,69.9,119034,3791,2364.5,1450
2023/8/14,195.0033,657.6,68.33,482112,3802,2364.5,1379.5
2023/8/15,195.3574,658.5,70.07,18609,3829,2222,1467.5
2023/8/16,195.5203,656.1,70,6147,3833,2225,1463
2023/8/17,195.6177,656.4,70.1,1053902,3845,2205.5,1449.5
2023/8/18,195.7266,658.2,72.85,1484798,3854,2220.5,1466
2023/8/21,195.9619,667.6,67.5,10123,3919,2217,1472
2023/8/22,196.0605,672.8,72.73,415328,3984,2250.5,1495.5
2023/8/23,196.1109,667.3,74.76,869808,3996,2305.5,1541
2023/8/24,196.1472,673.5,72.3,414021,4010,2293.5,1554
2023/8/25,196.1211,678.8,73.06,1224447,4009,2260.5,1543
2023/8/28,196.0464,691.3,73.53,548848,4039,2242.5,1548.5
2023/8/29,196.0078,658.9,69.18,1292751,4027,2207.5,1520
2023/8/30,195.9615,623.4,69.04,3509128,4031,2206,1504
2023/8/31,195.9869,637,68.79,717676,4099,2206.5,1515
2023/9/1,195.9552,648.7,68.43,392681,4158,2251.5,1582.5
2023/9/4,195.7395,665.4,68.41,6282618,4205,2251.5,1614.5
2023/9/5,195.6467,668.1,66.21,1522973,4194,2265,1704
2023/9/6,195.4948,688.4,69.94,2003345,4181,2280.5,1555
2023/9/7,195.2903,689.9,71.28,3452591,4174,2287,1676.5
2023/9/8,195.1584,694.7,72.22,1383305,4199,2287,1676.5
2023/9/11,195.0314,696.1,72.75,587729,4291,2287,1651
2023/9/12,195.0725,695.6,72.82,1346470,4308,2500,1660.5
2023/9/13,195.164,707.8,72.81,878424,4285,2500,1613
2023/9/14,195.247,717.2,74.01,974613,4283,2411,1601
2023/9/15,195.2672,736.5,74.76,2140008,4297,2369,1744
2023/9/18,195.2216,730.9,74.6,1092573,4303,2413.5,1787.5
2023/9/19,195.1911,736.1,75.13,902561,4302,2442.5,1823
2023/9/20,195.1983,725.7,74.64,1356605,4306,2454.5,1820
2023/9/21,195.2093,724.1,75.06,2324561,4329,2425.5,1793.5
2023/9/22,195.2069,727.1,75.34,1419673,4395,2423.5,1763
2023/9/25,195.1665,733.7,74.88,1724531,4430,2412,1740.5
2023/9/26,195.0671,715,76.06,1147736,4444,2403,1706
2023/9/27,195.0515,690.3,76.13,2484485,4444,2393,1709
2023/9/28,195.1228,689.2,76.04,2157689,4438,2605.5,1745
2023/10/7,195.3386,,,,4430,,
2023/10/8,195.3646,,,,4461,,
2023/10/9,195.2459,666.6,76.99,2570918,4487,2605.5,1768
2023/10/10,195.1634,660.5,79.09,4873275,4542,2605.5,1768
2023/10/11,195.0139,656.4,78.76,5705151,4625,2605.5,1768
2023/10/12,194.8988,651.5,80.74,5235239,4663,2605.5,1750
2023/10/13,194.9601,653.1,80.17,7445741,4673,2605.5,1750
2023/10/16,195.0046,675,81.33,5039902,4632,2605.5,1675
2023/10/17,194.9786,675.3,81.27,4284787,4656,2605.5,1720
2023/10/18,194.9036,679.2,81.15,1.44E+07,4669,2605.5,1790
2023/10/19,194.7626,689.1,81.22,6833960,4758,2605.5,1790
2023/10/20,194.7337,694.1,81.67,5805678,4839,2605.5,1772.5
2023/10/23,194.7377,698,81.43,5181015,5065,2313,1683.5
2023/10/24,194.6501,682.7,81.09,5177465,5082,2331.5,1692.5
2023/10/25,194.6348,679.6,81.26,3032140,5087,2394,1751.5
2023/10/26,194.6814,679.3,80.7,3635122,5106,2411.5,1762
2023/10/27,194.6927,668.2,78.71,6770524,5111,2407,1761
2023/10/30,194.7545,672.3,79.56,3596497,5174,2450.5,1800
2023/10/31,194.8053,672.3,78.05,3509270,5362,2444.5,1777.5
2023/11/1,194.82,651.9,77.53,2400003,5329,2444.5,1777.5
2023/11/2,194.9098,651.1,76.91,2190523,5271,2444.5,1777.5
2023/11/3,194.9427,651.3,74.72,3835505,5252,2444.5,2020
2023/11/6,195.0411,649.8,75.2,1895252,5207,2444.5,2020
2023/11/7,195.0756,639,74.4,1758903,5210,2444.5,2020
2023/11/8,195.109,612.3,73.95,2828919,5207,2444.5,2020
2023/11/9,195.1564,598,72.83,2718129,5262,2444.5,2020
2023/11/10,195.2183,597.5,71.14,5472325,5269,2444.5,2020
2023/11/13,195.3157,600.2,71.81,3521649,5219,2444.5,2020
2023/11/14,195.4559,601.8,71.7,2738963,5268,2444.5,2020
2023/11/15,195.5221,604.6,73.31,1472064,5303,2610.5,1982.5
2023/11/16,195.7223,592.2,71.53,2398298,5346,2605,1973.5
2023/11/17,195.8546,572.3,72.47,581694,5372,2648,1982
2023/11/20,195.9618,573.9,72.51,519166,5395,2632,1930.5
2023/11/21,196.0635,586.8,72.52,313651,5410,2630,1924.5
2023/11/22,196.0611,586.7,71.67,725546,5434,2629.5,1893.5
2023/11/23,195.9628,576.4,72.04,462208,5452,2625,1930
2023/11/24,195.9371,578.6,71.84,1454914,5461,2625.5,1942
2023/11/27,195.8822,577.7,72.11,189163,5581,2680,1986.5
2023/11/28,195.8876,567.3,72.7,691143,5658,2680,1954.5
2023/11/29,195.8771,567.3,70.95,855177,5774,2668,1925.5
2023/11/30,195.9457,568,70.45,1409093,6149,2550,1808
2023/12/1,195.9245,583.9,70.53,453152,6236,2550,1875
2023/12/4,195.9579,568.7,72.6,1309043,6049,2550,1875
2023/12/5,195.9403,557.3,71.7,760107,5980,2550,2004
2023/12/6,195.8835,555.1,70.21,309586,5980,2550,2004
2023/12/7,195.9106,539.2,67.91,1250501,5968,2550,2060
2023/12/8,195.9329,546,70.71,167584,5954,2550,2310.5
2023/12/11,196.0811,550.8,70.38,666125,5882,2550,2174
2023/12/12,196.1429,549.9,70.81,296523,5790,2550,2250
2023/12/13,196.2944,533.5,71.33,1087730,5766,2550,2050
2023/12/14,196.4394,529,71.43,783253,5709,2550,1993
2023/12/15,196.6317,541.8,71.35,846129,5720,2623.5,1980.5
2023/12/18,196.8882,541.9,71.61,585057,5751,2586,1951
2023/12/19,197.057,554.1,72.24,366249,5851,2587,1964
2023/12/20,197.2057,555.3,72.7,555496,5908,2583.5,1976
2023/12/21,197.3539,560.3,77.82,902050,5986,2563,1980.5
2023/12/22,197.6355,555.6,80.64,1666253,6061,2603,2018.5
2023/12/25,197.8468,546.7,80.99,3790045,6091,2575,2004.5
2023/12/26,197.9796,553,79.84,1654914,6055,2541.5,2009.5
2023/12/27,198.0807,554,78.97,495429,6054,2524,1987
2023/12/28,198.2026,567.2,79.34,362926,6048,2497,1968
2023/12/29,198.3245,552,79.42,163603,6042,2450.5,1957.5
2023/12/31,198.3655,,,,,,
2024/1/2,198.3924,553.3,76.81,125400,6009,2466,1969
2024/1/3,198.3496,548.5,76.81,607393,5949,2538.5,1976.5
2024/1/4,198.3957,552.3,74.99,299174,5907,2538,1999.5
2024/1/5,198.5294,553.1,73.36,150005,5899,2420,2000
2024/1/8,198.6649,557.6,71,600,5761,2365.5,2014.5
2024/1/9,198.9309,538.6,71.01,100008,5683,2203,2079.5
2024/1/10,198.997,552.2,72.33,182986,5574,2105,2079
2024/1/11,199.038,560.2,72.34,8,5410,2123,2073.5
2024/1/12,199.0494,565.2,72.34,100,5330,2168.5,1999.5
2024/1/15,199.0953,565.1,72.33,500,5031,2390.5,1990.5
2024/1/16,199.1329,552.4,72,73652,4977,2304,1704.5
2024/1/17,199.1771,555.7,72,28690,4948,2343.5,1734.5
2024/1/18,199.3713,549,72,8,4853,2342,1730.5
2024/1/19,199.4844,555.6,71.99,10100,4785,2332,1729.5
2024/1/22,199.7818,557.8,70.67,100,4817,2360,1737.5
2024/1/23,199.8927,562.5,72.18,949,4857,2336,1733
2024/1/24,199.9809,562.6,72.81,150100,4916,2294,1746.5
2024/1/25,200.0747,565.4,72.81,120100,4983,2263,1753.5
2024/1/26,200.1268,570.4,72.87,130563,5037,2263,1729.5
2024/1/29,200.2495,584.2,71.43,530500,5118,2281.5,1708.5
2024/1/30,200.5903,582.1,69.67,20000,5196,2252.5,1662
2024/1/31,201.095,570.5,71.87,485310,5139,2234,1591
2024/2/1,201.2286,579.4,72.27,83000,5042,2377,1631
2024/2/2,201.2169,574.1,74.53,703008,4933,2187,1796
2024/2/4,201.3689,,,,4771,,
2024/2/5,201.4403,556.3,74.86,8,4740,2342,1796
2024/2/6,201.3453,555.5,74.86,8,4610,2342,1796
2024/2/7,201.3037,561.9,74.67,20000,4539,2350,1796
2024/2/8,201.2567,566.2,74.67,5,4512,2350,1796
2024/2/9,201.294,,,,,,
2024/2/18,201.4253,,,,4409,,
2024/2/19,201.4794,594.5,74.67,5,4314,2350,1796
2024/2/20,201.5853,598.1,77.33,186584,4170,2280,1850
2024/2/21,201.6389,592.7,79.03,32599,4160,2199,1875
2024/2/22,201.7023,593.3,79.33,30852,4153,2281,1765.5
2024/2/23,201.8379,594.9,78.33,225055,4118,2281,1690
2024/2/26,201.996,592.4,79.24,15714,4144,2281,1647.5
2024/2/27,202.2653,590,79.13,340939,4156,2253,1635.5
2024/2/28,202.4177,612,79.47,436851,4179,2280,1679.5
2024/2/29,202.791,612,81.64,331398,4196,2210,1697.5
2024/3/1,202.5472,606.6,79.67,184635,4208,2210,1650
2024/3/4,202.6333,617.3,80.95,6300,4190,2045,1780
2024/3/5,202.6283,616.4,80.97,97608,4130,2045,1780
2024/3/6,202.8336,609,82.46,329396,4114,2045,1780
2024/3/7,203.1086,614.4,83.27,160005,4142,2045,1780
2024/3/8,203.1253,611.9,83.33,430000,4162,2058,1780
2024/3/11,203.0351,611.1,83.1,512250,4214,2058,1640.5
2024/3/12,202.6585,614,85.57,308700,4223,2058,1748
2024/3/13,202.4713,620.7,85.95,107110,4193,2058,1780
2024/3/14,202.3658,629.6,80.04,100635,4211,2164,1772
2024/3/15,202.425,645.8,80,100,4219,2147,1497
2024/3/18,202.5742,636.8,80.5,50100,4227,2100,1506.5
2024/3/19,202.7276,631.2,81,53447,4202,2116,1526.5
2024/3/20,202.7496,636.1,84.88,59200,4214,2165,1581.5
2024/3/21,202.7472,631.1,83.83,30100,4213,2147,1581.5
2024/3/22,202.7439,629.3,83.83,5,4207,2144,1581.5
2024/3/25,202.6611,631.1,85.42,46000,4180,2135.5,1592
2024/3/26,202.6293,631.7,85.96,578942,4155,2135.5,1566
2024/3/27,202.6743,630.9,89.64,125353,4129,2135.5,1545.5
2024/3/28,202.7779,633.5,90,3051,4117,2001,1491
2024/3/29,202.8711,635.7,90.66,10050,4125,2032.5,1454
2024/4/1,202.8181,644.8,90.66,5,4078,2032.5,1388.5
2024/4/2,202.9305,646,87.85,125005,4038,2032.5,1388.5
2024/4/3,203.0921,655.2,87.67,39998,4034,2032.5,1388.5
2024/4/7,203.215,,,,4041,,
2024/4/8,203.2623,658.5,87.62,195776,4047,2032.5,1388.5
2024/4/9,203.3528,665.6,88.35,787993,4051,2032.5,1388.5
2024/4/10,203.3693,663.2,86.37,915100,4053,2032.5,1490
2024/4/11,203.3872,664.7,87.9,73571,4009,2032.5,1575
2024/4/12,203.5865,667,91.84,384300,4010,2032.5,1630
2024/4/15,203.7174,672.4,92.33,2026,4006,2032.5,1734
2024/4/16,203.7728,662.3,89.57,132800,4014,2032.5,1669
2024/4/17,203.8706,665.2,90.58,156032,4073,2173,1635.5
2024/4/18,204.1146,653,92.62,272915,4115,2228,1695.5
2024/4/19,204.3666,655.7,94.39,173151,4171,2223.5,1700.5
2024/4/22,204.7328,642,96.26,716433,4229,2208.5,1666
2024/4/23,205.0892,636.7,99.6,107779,4239,2186,1628
2024/4/24,204.7986,649,100.59,448283,4246,2202,1622.5
2024/4/25,204.5255,652.4,102.41,527981,4260,2215.5,1646.5
2024/4/26,204.2193,648.3,102.49,716953,4265,2219.5,1631
2024/4/28,203.9783,,,,4290,,
2024/4/29,203.5776,645,103.47,582040,4293,2235,1628.5
2024/4/30,203.7435,645,103,104950,4306,2258.5,1566.5
2024/5/6,203.8145,616.1,103,5,4293,2313,1512
2024/5/7,204.0475,617.4,101.67,15005,4293,2314,1568.5
2024/5/8,204.1953,615.1,101.09,117192,4297,2278.5,1535
2024/5/9,204.1455,614.8,98.09,109050,4308,2216,1495
2024/5/10,204.0742,619.3,99,1010,4317,2216,1488.5
2024/5/11,203.8207,,,,4318,,
2024/5/13,204.1296,616.7,97,55,4323,2216,1422
2024/5/14,204.3149,618.4,97.84,250,4311,2216,1322.5
2024/5/15,204.3222,612.8,97.42,3210,4302,2216,1359.5
2024/5/16,204.2305,607.8,99.39,105,4299,2216,1337
2024/5/17,204.1357,616.5,99.53,142505,4292,2301.5,1499
2024/5/20,204.2302,619.2,97.32,273659,4276,2164.5,1444
2024/5/21,204.2692,616.5,97.72,256700,4271,2137.5,1430.5
2024/5/22,204.2945,608.2,100.26,262055,4282,2230.5,1457
2024/5/23,204.4237,601.1,98.51,174000,4335,2239,1446.5
2024/5/24,204.4295,603.3,98.97,145505,4348,2261.5,1419
2024/5/27,204.4658,597.6,98.83,7000,4357,2230.5,1399.5
2024/5/28,204.6036,608.5,97.17,102320,4360,2222.5,1351.5
2024/5/29,204.8234,609.2,95.11,869560,4363,2203.5,1294
2024/5/30,204.9274,616.9,93.84,108,4375,2271.5,1213.5
2024/5/31,204.8136,598.1,93.23,402200,4388,2231.5,1185.5
2024/6/3,204.9733,599.7,95.71,603767,4395,2410,1182.5
2024/6/4,205.059,581.2,94.23,75779,4404,2410,1207.5
2024/6/5,205.1986,570,96,102441,4399,2410,1207.5
2024/6/6,205.3312,574,95.43,10008,4391,2410,1207.5
2024/6/7,205.449,582,96.07,118915,4391,2410,1207.5
2024/6/11,205.6621,597.4,92.83,1152,4411,2410,1207.5
2024/6/12,205.7092,601.1,96.17,90000,4424,2410,1207.5
2024/6/13,205.8356,606,96.48,262653,4428,2410,1207.5
2024/6/14,206.0249,606.5,94.67,17100,4413,2410,1207.5
2024/6/17,206.1703,605.8,94.67,4005,4395,2410,1194
2024/6/18,206.3306,611.5,94.5,24907,4393,2225.5,1446.5
2024/6/19,206.4127,619.8,92.71,284861,4408,2225.5,1448
2024/6/20,206.5219,622.9,91.41,6010,4427,2212,1435.5
2024/6/21,206.4644,624.3,91.43,51497,4438,2190,1436.5
2024/6/24,206.5173,624.4,91.08,24000,4432,2190,1427
2024/6/25,206.6568,624.8,88.88,769010,4431,2160,1414.5
2024/6/26,206.711,624.8,92.87,362100,4434,2181,1457
2024/6/27,206.8191,624.3,92.13,827010,4429,2181,1514.5
2024/6/28,206.9723,623,90.66,351868,4434,2181,1506
2024/7/1,206.7624,623,88.38,11010,4456,2007,1506
2024/7/2,206.8268,629.2,91.33,33000,4459,2007,1506
2024/7/3,206.9969,634.8,90.8,168000,4470,2007,1506
2024/7/4,207.0388,633.8,90.8,20000,4506,2007,1506
2024/7/5,206.886,636.6,90.61,38500,4499,2007,1506
2024/7/8,206.7173,635.4,90.63,335015,4517,2007,1506
2024/7/9,206.8445,627.2,90.87,9005,4515,2007,1506
2024/7/10,206.8762,621.3,90.82,347005,4514,2007,1506
2024/7/11,206.933,621.2,89.88,187189,4511,2007,1506
2024/7/12,207.0362,620.2,90.18,253144,4534,2007,1506
2024/7/15,207.1999,620.2,87.05,10065,4581,2250,1598.5
2024/7/16,207.1798,616.3,87.57,10720,4595,2206,1605.5
2024/7/17,207.1913,607.9,86.86,302000,4608,2200.5,1601
2024/7/18,207.172,613.7,87.5,288600,4623,2143.5,1619.5
2024/7/19,207.1917,611.2,88.61,33401,4623,2131,1639
2024/7/22,207.3995,602.4,89.11,54500,4652,2106.5,1626
2024/7/23,207.5608,590.8,88.4,164508,4684,2106.5,1613
2024/7/24,207.6622,587.9,90.94,597446,4692,2047.5,1619.5
2024/7/25,207.9099,585.1,90.46,276120,4711,2047.5,1608.5
2024/7/26,208.1417,579.6,91.6,10000,4729,2038,1605.5
2024/7/29,208.3954,587.6,91.6,174005,4767,2033.5,1606
2024/7/30,208.6487,587.6,91.21,137005,4790,2033.5,1613.5
2024/7/31,208.7513,587.6,91.2,30384,4830,2014.5,1598.5
2024/8/1,208.9536,586.6,90.17,12000,4852,2014.5,1598.5
2024/8/2,209.1503,586.2,90.13,153000,4875,2014.5,1598.5
2024/8/5,209.4047,557.6,91.45,650528,4883,2014.5,1600
2024/8/6,209.2715,548.5,91.87,55503,4895,2014.5,1595
2024/8/7,209.4062,545.9,91.76,231000,4898,2014.5,1600
2024/8/8,209.269,555.4,91.93,113200,4929,2014.5,1600
2024/8/9,209.0025,559.3,90.57,212971,4948,2014.5,1600
2024/8/12,208.4188,562.7,91.83,406401,4943,2014.5,1600
2024/8/13,208.5047,575.8,91.03,68370,4936,2017.5,1600
2024/8/14,208.9314,575.4,91.09,15000,4937,2017.5,1599.5
2024/8/15,208.8251,569.4,91,113554,4943,1868.5,1341.5
2024/8/16,208.8161,574.7,91.29,140005,4956,1849.5,1362.5
2024/8/19,208.8976,563.4,91.8,140767,4945,1818.5,1334
2024/8/20,208.9711,553.9,91.33,649519,4945,1856.5,1329
2024/8/21,208.84,546.2,88.53,1194861,4944,1890.5,1336
2024/8/22,208.9233,542.9,89.22,34112,4939,1897,1327.5
2024/8/23,208.8891,537.1,89.6,190700,4949,1883,1273.5
2024/8/26,208.8811,553.6,90.41,51657,4991,1864.5,1248.5
2024/8/27,208.634,566,92.34,154671,5021,1878,1281
2024/8/28,208.708,558.1,89.04,1107001,5047,1917,1316
2024/8/29,208.7194,548.5,89.77,42924,5064,1918.5,1331.5
2024/8/30,208.7123,545.1,92.27,124367,5112,1884,1272
2024/9/2,208.9953,544.2,92.42,347337,5250,1829,1216.5
2024/9/3,209.0755,547.4,93.07,12350,5282,1806,1257
2024/9/4,209.235,528.4,93.12,215500,5287,1773,1218.5
2024/9/5,209.4853,523.2,92.51,926300,5291,1668,1235
2024/9/6,209.5663,521.8,93.13,38100,5291,1640,1235
2024/9/9,209.7496,512,92.84,167630,5268,1629.5,1248.5
2024/9/10,209.9051,510,89.98,139917,5263,1696.5,1216.5
2024/9/11,210.0342,500.4,89.75,153466,5265,1661.5,1216.5
2024/9/12,210.1642,502.9,89.92,100501,5260,1661.5,1207.5
2024/9/13,210.3351,513.4,92.8,679802,5263,1778.5,1220.5
2024/9/14,210.6611,,,,5252,,
2024/9/18,210.8852,516.7,93.09,2000,5194,1771.5,1115
